7702080543035;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 10;7;90550;TOM  ;7
7702080543134;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 11;7;90550;TOM  ;7
7702080543233;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 11 ½;8;90550;TOM  ;8
7702080543271;GUAYO TRAIN GOLTY NEON VERDE/MORADO 4 1/2;2;73000;TOM  ;2
7702080543332;ZAP, TURF  LETHAL PRO VERDE/AZUL/NEGRO 7 1/2;2;90550;TOM  ;2
7702080543370;GUAYO TRAIN GOLTY NEON VERDE/MORADO 5;2;73000;TOM  ;2
7702080543738;ZAP TURF  LETHAL PRO VERDE/AZUL/NEGRO 10;2;90550;TOM  ;2
7702080543837;ZAP, TURF  LETHAL PRO VERDE/AZUL/NEGRO 11;4;90550;TOM  ;4
7702080543936;ZAP TURF  LETHAL PRO VERDE/AZUL/NEGRO 11 1/2;1;90550;TOM  ;1
7702080543974;GUAYO TRAIN GOLTY NEON AMAR/AZUL 4 1/2;2;73000;TOM  ;2
7702080544070;GUAYO TRAIN GOLTY NEON AMAR/AZUL 5;2;73000;TOM  ;2
7702080544735;ZAP. TURF  LETHAL PRO NARANJA/VERDE/NEGRO 7 1/2;1;90550;TOM  ;1
7702080545138;ZAP. TURF  LETHAL PRO NARANJA/VERDE/NEGRO 10;4;90550;TOM  ;4
7702080545237;ZAP. TURF  LETHAL PRO NARANJA/VERDE/NEGRO 11;4;90550;TOM  ;4
7702080545336;ZAP. TURF  LETHAL PRO NARANJA/VERDE/NEGRO 11 1/2;2;90550;TOM  ;2
7702080545718;GUAYO COSMIC KIDS NARANJA/NEGRO 26      ;1;53000;TOM  ;1
7702080545732;ZAP. LISA LETHAL PRO LIMON / AGUAMARINA 9 ½;1;100900;TOM  ;1
7702080545831;ZAP. LISA LETHAL PRO LIMON / AGUAMARINA 10;2;100900;TOM  ;2
7702080546739;ZAP LISA  LETHAL PRO VERDE/AZUL/NEGRO 11 1/2;1;100900;TOM  ;1
7702080546814;GUAYO COSMIC NARANJA/NEGRO 37           ;2;60000;TOM  ;2
7702080547835;ZAP. LISA  LETHAL PRO NARANJA/ VERDE/NEGRO 9 1/2;1;100900;TOM  ;1
7702080547934;ZAP. LISA  LETHAL PRO NARANJA/ VERDE/NEGRO 10;1;100900;TOM  ;1
